Resource,Zone,THERM,STOR,HYDRO,FLEX,MUST_RUN,VRE,LDS,Num_VRE_Bins,CapRes_1,ESR_1,ESR_2,Resource_Type,region,Existing_Cap_MW,Existing_Charge_Cap_MW,Existing_Cap_MWh,New_Build,Min_Cap_MW,Max_Cap_MW,Min_Charge_Cap_MW,Max_Charge_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Heat_Rate_MMBTU_per_MWh,Fuel,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag,MinCapTag_1,MinCapTag_2,MinCapTag_3,cluster,MGA,R_ID,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Self_Disch,Eff_Up,Eff_Down
IT1 10 coal,66,1,0,0,0,0,0,0,0,0,0,0,coal,IT1 10,611.1621739,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,9.990090077,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
IT1 10 geothermal,66,0,0,0,0,1,0,0,0,0,0,0,geothermal,IT1 10,272,0,0,0,0,-1,0,0,0,0,171375.6758,80000.01472,0,0,0,0,0,0,14.27615063,geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,110,0,0,1,1,1,1,0.5,0,0,0
IT1 10 offwind-ac,66,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT1 10,0,0,0,1,0,9237.636784,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,1,1,0,0,0,0
IT1 10 oil,66,1,0,0,0,0,0,0,0,0,0,0,oil,IT1 10,16,0,0,0,0,-1,0,0,0,0,23132.03965,6000,0,0,0,0,0,0,10.08924732,oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,650,0,0,1,1,0.3,0.3,0.2,0,0,0
IT1 10 onwind,66,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 10,6,0,0,1,0,54826.86584,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,1,1,0,0,0,0
IT1 10 ror,66,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 10,235,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,1,1,0,0,0,0
IT1 10 solar,66,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 10,92.78299,0,0,1,0,20066.33102,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,1,1,0,0,0,0
IT1 11 CCGT,67,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 11,2298,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 11 OCGT,67,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 11,3080,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 11 biomass,67,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 11,107,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT1 11 geothermal,67,0,0,0,0,1,0,0,0,0,0,0,geothermal,IT1 11,18,0,0,0,0,-1,0,0,0,0,171375.6758,80000.01472,0,0,0,0,0,0,14.27615063,geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,110,0,0,1,1,1,1,0.5,0,0,0
IT1 11 offwind-ac,67,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT1 11,0,0,0,1,0,11121.49429,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,1,1,0,0,0,0
IT1 11 offwind-dc,67,0,0,0,0,0,1,0,1,0,0,0,offwind-dc,IT1 11,0,0,0,1,0,4772.203161,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,1,1,0,0,0,0
IT1 11 onwind,67,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 11,0,0,0,1,0,21558.54875,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,1,1,0,0,0,0
IT1 11 ror,67,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 11,13,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,1,1,0,0,0,0
IT1 11 solar,67,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 11,0,0,0,1,0,17425.69026,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,1,1,0,0,0,0
IT1 2 CCGT,68,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 2,297,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 2 OCGT,68,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 2,140,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 2 offwind-ac,68,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT1 2,0,0,0,1,0,8094.764226,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,0,0,0,0,1,1,0,0,0,0
IT1 2 onwind,68,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 2,0,0,0,1,0,29512.95563,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,1,1,0,0,0,0
IT1 2 ror,68,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 2,179,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,1,1,0,0,0,0
IT1 2 solar,68,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 2,0,0,0,1,0,11126.59267,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,0,0,0,0,1,1,0,0,0,0
IT1 3 CCGT,69,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 3,950,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 3 OCGT,69,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 3,60,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 3 coal,69,1,0,0,0,0,0,0,0,0,0,0,coal,IT1 3,1209.581287,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,9.990090077,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
IT1 3 offwind-ac,69,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT1 3,0,0,0,1,0,6259.782815,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,1,1,0,0,0,0
IT1 3 onwind,69,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 3,0,0,0,1,0,16164.73503,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,1,1,0,0,0,0
IT1 3 ror,69,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 3,696,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,1,1,0,0,0,0
IT1 3 solar,69,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 3,0,0,0,1,0,13486.93213,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,1,1,0,0,0,0
IT1 4 CCGT,70,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 4,4965,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 4 OCGT,70,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 4,3620,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 4 biomass,70,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 4,325,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT1 4 coal,70,1,0,0,0,0,0,0,0,0,0,0,coal,IT1 4,3813.725717,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,9.990090077,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
IT1 4 geothermal,70,0,0,0,0,1,0,0,0,0,0,0,geothermal,IT1 4,389,0,0,0,0,-1,0,0,0,0,171375.6758,80000.01472,0,0,0,0,0,0,14.27615063,geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,110,0,0,1,1,1,1,0.5,0,0,0
IT1 4 offwind-ac,70,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT1 4,0,0,0,1,0,1664.113482,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,1,1,0,0,0,0
IT1 4 oil,70,1,0,0,0,0,0,0,0,0,0,0,oil,IT1 4,8,0,0,0,0,-1,0,0,0,0,23132.03965,6000,0,0,0,0,0,0,10.08924732,oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,650,0,0,1,1,0.3,0.3,0.2,0,0,0
IT1 4 onwind,70,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 4,0,0,0,1,0,37001.74048,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,1,1,0,0,0,0
IT1 4 ror,70,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 4,766,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,1,1,0,0,0,0
IT1 4 solar,70,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 4,0,0,0,1,0,18037.54816,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,1,1,0,0,0,0
IT1 5 CCGT,71,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 5,2548,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 5 OCGT,71,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 5,3361.7,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 5 biomass,71,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 5,28,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT1 5 geothermal,71,0,0,0,0,1,0,0,0,0,0,0,geothermal,IT1 5,17,0,0,0,0,-1,0,0,0,0,171375.6758,80000.01472,0,0,0,0,0,0,14.27615063,geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,110,0,0,1,1,1,1,0.5,0,0,0
IT1 5 onwind,71,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 5,0,0,0,1,0,37864.58814,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,1,1,0,0,0,0
IT1 5 ror,71,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 5,2138.3,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,1,1,0,0,0,0
IT1 5 solar,71,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 5,0,0,0,1,0,16132.41238,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,1,1,0,0,0,0
IT1 6 CCGT,72,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 6,5555,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 6 OCGT,72,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 6,99,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 6 biomass,72,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 6,85,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT1 6 offwind-ac,72,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT1 6,0,0,0,1,0,9991.931236,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,1,1,0,0,0,0
IT1 6 onwind,72,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 6,0,0,0,1,0,30113.22663,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,1,1,0,0,0,0
IT1 6 ror,72,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 6,242,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,0,0,0,1,1,0,0,0,0
IT1 6 solar,72,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 6,0,0,0,1,0,27792.37788,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,1,1,0,0,0,0
IT1 7 CCGT,73,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 7,2116,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 7 OCGT,73,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 7,66,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 7 coal,73,1,0,0,0,0,0,0,0,0,0,0,coal,IT1 7,2815.474826,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,9.990090077,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
IT1 7 offwind-ac,73,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT1 7,0,0,0,1,0,6731.940832,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,0,0,1,1,0,0,0,0
IT1 7 onwind,73,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 7,0,0,0,1,0,30475.01579,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,0,1,1,0,0,0,0
IT1 7 ror,73,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 7,11,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,0,0,1,1,0,0,0,0
IT1 7 solar,73,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 7,0,0,0,1,0,26822.43714,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,1,1,0,0,0,0
IT1 8 CCGT,74,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 8,3057,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 8 OCGT,74,1,0,0,0,0,0,0,0,0,0,0,OCGT,IT1 8,144,0,0,1,0,-1,0,0,0,0,23132.03965,15000,0,0,0,0,3,0,9.431544712,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,100,0,1.88,1,1,1,1,0.25,0,0,0
IT1 8 biomass,74,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 8,18,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT1 8 offwind-ac,74,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT1 8,0,0,0,1,0,5320.38795,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,1,1,0,0,0,0
IT1 8 oil,74,1,0,0,0,0,0,0,0,0,0,0,oil,IT1 8,866,0,0,0,0,-1,0,0,0,0,23132.03965,6000,0,0,0,0,0,0,10.08924732,oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,650,0,0,1,1,0.3,0.3,0.2,0,0,0
IT1 8 onwind,74,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 8,0,0,0,1,0,42375.03163,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,1,1,0,0,0,0
IT1 8 ror,74,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 8,8,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,0,0,1,1,0,0,0,0
IT1 8 solar,74,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 8,0,0,0,1,0,29981.51224,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,1,1,0,0,0,0
IT1 9 CCGT,75,1,0,0,0,0,0,0,0,0,0,0,CCGT,IT1 9,4295,0,0,1,0,-1,0,0,0,0,46264.07931,20000,0,0,0,0,4,0,6.510252868,ng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,500,0,1.18,2,1,0.7,0.7,0.3,0,0,0
IT1 9 biomass,75,1,0,0,0,0,0,0,0,0,0,0,biomass,IT1 9,59,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT1 9 coal,75,1,0,0,0,0,0,0,0,0,0,0,coal,IT1 9,110.2405578,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,9.990090077,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
IT1 9 geothermal,75,0,0,0,0,1,0,0,0,0,0,0,geothermal,IT1 9,52,0,0,0,0,-1,0,0,0,0,171375.6758,80000.01472,0,0,0,0,0,0,14.27615063,geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,110,0,0,1,1,1,1,0.5,0,0,0
IT1 9 onwind,75,0,0,0,0,0,1,0,1,0,0,0,onwind,IT1 9,0,0,0,1,0,42282.82695,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,1,1,0,0,0,0
IT1 9 ror,75,0,0,0,0,1,0,0,0,0,0,0,ror,IT1 9,2622.26,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,1,1,0,0,0,0
IT1 9 solar,75,0,0,0,0,0,1,0,1,0,0,0,solar,IT1 9,0,0,0,1,0,24109.25202,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,1,1,0,0,0,0
IT3 0 biomass,76,1,0,0,0,0,0,0,0,0,0,0,biomass,IT3 0,69,0,0,0,0,-1,0,0,0,0,127746.689,99999.99415,0,0,0,0,0,0,11.76551724,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,100,0,4.3,2,1,0.3,0.3,0.1,0,0,0
IT3 0 coal,76,1,0,0,0,0,0,0,0,0,0,0,coal,IT3 0,2410.458765,0,0,0,0,-1,0,0,0,0,65680.53612,24999.988,0,0,0,0,6,0,9.990090077,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489,650,3581,4.00307692,3,1,0.3,0.3,0.3,0,0,0
IT3 0 offwind-ac,76,0,0,0,0,0,1,0,1,0,0,0,offwind-ac,IT3 0,0,0,0,1,0,3418.11157,0,0,0,0,111612.0913,44484.1454,0,0,0,0,2.7,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,1,1,0,0,0,0
IT3 0 oil,76,1,0,0,0,0,0,0,0,0,0,0,oil,IT3 0,230,0,0,0,0,-1,0,0,0,0,23132.03965,6000,0,0,0,0,0,0,10.08924732,oil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,650,0,0,1,1,0.3,0.3,0.2,0,0,0
IT3 0 onwind,76,0,0,0,0,0,1,0,1,0,0,0,onwind,IT3 0,0,0,0,1,0,55600.82947,0,0,0,0,60143.3031,25485.7096,0,0,0,0,2.3,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,1,1,0,0,0,0
IT3 0 ror,76,0,0,0,0,1,0,0,0,0,0,0,ror,IT3 0,31,0,0,0,0,-1,0,0,0,0,125442.2265,60000,0,0,0,0,0,0,3.791111111,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,0,0,1,1,0,0,0,0
IT3 0 solar,76,0,0,0,0,0,1,0,1,0,0,0,solar,IT3 0,32.14796,0,0,1,0,17706.9886,0,0,0,0,38407.17767,25000.002,0,0,0,0,0.01,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,0,0,0,0,0,1,1,0,0,0,0
DE1 0 PHS,1,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 0,109,0,654,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,1,1,0,0,0.866,1
DE1 1 PHS,2,0,1,0,0,0,0,0,0,0,0,0,PHS,DE1 1,3725,0,22350,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,1,1,0,0,0.866,1
DE1 1 hydro,2,0,0,1,0,0,0,0,0,0,0,0,hydro,DE1 1,392,0,108737.8641,0,0,-1,0,-1,0,-1,83628.15098,20000,0,0,0,0,0,0,0,None,277.3925104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,1,1,0,0,0,0.9
